headline_id,headline_raw,headline_clean,label,domain,source
SHFN2615,Majalisar addini ta gudanar da karatun wayar da kai ga matasa a Adamawa a ranar Juma'a domin taimaka wa jama'a,majalisar addini ta gudanar da karatun wayar da kai ga matasa a adamawa a ranar juma a domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2616,Kungiyar masu wa'azi ta gudanar da taron tattauna ilimin yara a Kaduna a ranar Litinin domin saukaka wa al'umma,kungiyar masu wa azi ta gudanar da taron tattauna ilimin yara a kaduna a ranar litinin domin saukaka wa al umma,Real,Religion,freedom radio
SHFN2617,Kungiyar mata ta shirya karatun wayar da kai ga matasa a Kano a wannan kakar a matsayin wani bangare na sabon shiri,kungiyar mata ta shirya karatun wayar da kai ga matasa a kano a wannan kakar a matsayin wani bangare na sabon shiri,Real,Religion,freedom radio
SHFN2618,Majalisar addini ta gudanar da gangamin tsaftar muhalli a Abuja a wannan kakar domin inganta ayyuka,majalisar addini ta gudanar da gangamin tsaftar muhalli a abuja a wannan kakar domin inganta ayyuka,Real,Religion,freedom radio
SHFN2619,Kungiyar mata ta fara gangamin tsaftar muhalli a Abuja a wannan kakar bayan tattaunawa da masu ruwa da tsaki,kungiyar mata ta fara gangamin tsaftar muhalli a abuja a wannan kakar bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2620,Kungiyar masu wa'azi ta sanar da karatun wayar da kai ga matasa a Gombe a ranar Juma'a domin kara wayar da kai,kungiyar masu wa azi ta sanar da karatun wayar da kai ga matasa a gombe a ranar juma a domin kara wayar da kai,Real,Religion,freedom radio
SHFN2621,Kungiyar malamai ta fara shirin taimakon mabukata a Sokoto bayan hutun karshen shekara domin kara wayar da kai,kungiyar malamai ta fara shirin taimakon mabukata a sokoto bayan hutun karshen shekara domin kara wayar da kai,Real,Religion,freedom radio
SHFN2622,Kungiyar mata ta gudanar da karatun wayar da kai ga matasa a Kebbi bayan hutun karshen shekara domin kara wayar da kai,kungiyar mata ta gudanar da karatun wayar da kai ga matasa a kebbi bayan hutun karshen shekara domin kara wayar da kai,Real,Religion,freedom radio
SHFN2623,Kungiyar mata ta fara taron tattauna zaman lafiya a Katsina a farkon watan Janairu domin taimaka wa jama'a,kungiyar mata ta fara taron tattauna zaman lafiya a katsina a farkon watan janairu domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2624,Kungiyar malamai ta sanar da taron tattauna ilimin yara a Zaria nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,kungiyar malamai ta sanar da taron tattauna ilimin yara a zaria nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2625,Kungiyar matasa ta gudanar da gangamin tsaftar muhalli a Daura a cikin wannan wata domin saukaka wa al'umma,kungiyar matasa ta gudanar da gangamin tsaftar muhalli a daura a cikin wannan wata domin saukaka wa al umma,Real,Religion,freedom radio
SHFN2626,Kungiyar malamai ta fara gangamin tsaftar muhalli a Gombe a karshen mako domin taimaka wa jama'a,kungiyar malamai ta fara gangamin tsaftar muhalli a gombe a karshen mako domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2627,Majalisar addini ta gudanar da taron tattauna ilimin yara a Gombe a wannan kakar bayan tattaunawa da masu ruwa da tsaki,majalisar addini ta gudanar da taron tattauna ilimin yara a gombe a wannan kakar bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2628,Kungiyar matasa ta fara shirin taimakon mabukata a Kebbi a ranar Juma'a bayan tattaunawa da masu ruwa da tsaki,kungiyar matasa ta fara shirin taimakon mabukata a kebbi a ranar juma a bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2629,Kungiyar malamai ta fara taron tattauna zaman lafiya a Jigawa a karshen mako domin taimaka wa jama'a,kungiyar malamai ta fara taron tattauna zaman lafiya a jigawa a karshen mako domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2630,Majalisar addini ta sanar da taron hadin kan al'umma a Nasarawa a cikin wannan wata bayan kammala shirye shirye,majalisar addini ta sanar da taron hadin kan al umma a nasarawa a cikin wannan wata bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2631,Kungiyar mata ta shirya taron hadin kan al'umma a Abuja a ranar Juma'a bayan kammala shirye shirye,kungiyar mata ta shirya taron hadin kan al umma a abuja a ranar juma a bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2632,Kungiyar masu wa'azi ta sanar da taron hadin kan al'umma a Azare a farkon watan Janairu a matsayin wani bangare na sabon shiri,kungiyar masu wa azi ta sanar da taron hadin kan al umma a azare a farkon watan janairu a matsayin wani bangare na sabon shiri,Real,Religion,freedom radio
SHFN2633,Kwamitin zaman lafiya ta shirya taron tattauna ilimin yara a Katsina nan da kwanaki kadan domin taimaka wa jama'a,kwamitin zaman lafiya ta shirya taron tattauna ilimin yara a katsina nan da kwanaki kadan domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2634,Kungiyar malamai ta gudanar da taron tattauna zaman lafiya a Kebbi a farkon watan Janairu domin saukaka wa al'umma,kungiyar malamai ta gudanar da taron tattauna zaman lafiya a kebbi a farkon watan janairu domin saukaka wa al umma,Real,Religion,freedom radio
SHFN2635,Kungiyar masu wa'azi ta sanar da taron tattauna zaman lafiya a Abuja a farkon watan Janairu domin inganta ayyuka,kungiyar masu wa azi ta sanar da taron tattauna zaman lafiya a abuja a farkon watan janairu domin inganta ayyuka,Real,Religion,freedom radio
SHFN2636,Kungiyar malamai ta shirya taron tattauna ilimin yara a Minna a cikin wannan wata bayan kammala shirye shirye,kungiyar malamai ta shirya taron tattauna ilimin yara a minna a cikin wannan wata bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2637,Majalisar addini ta fara taron tattauna zaman lafiya a Borno a karshen mako domin inganta ayyuka,majalisar addini ta fara taron tattauna zaman lafiya a borno a karshen mako domin inganta ayyuka,Real,Religion,freedom radio
SHFN2638,Majalisar addini ta fara gangamin tsaftar muhalli a Daura bayan taron shekara shekara domin taimaka wa jama'a,majalisar addini ta fara gangamin tsaftar muhalli a daura bayan taron shekara shekara domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2639,Kwamitin zaman lafiya ta fara taron hadin kan al'umma a Yobe a karshen mako bayan kammala shirye shirye,kwamitin zaman lafiya ta fara taron hadin kan al umma a yobe a karshen mako bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2640,Kungiyar masu wa'azi ta sanar da gangamin tsaftar muhalli a Zamfara a wannan mako domin taimaka wa jama'a,kungiyar masu wa azi ta sanar da gangamin tsaftar muhalli a zamfara a wannan mako domin taimaka wa jama a,Real,Religion,freedom radio
SHFN2641,Kungiyar matasa ta fara taron tattauna zaman lafiya a Adamawa gabanin damina bayan tattaunawa da masu ruwa da tsaki,kungiyar matasa ta fara taron tattauna zaman lafiya a adamawa gabanin damina bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2642,Kungiyar mata ta sanar da taron hadin kan al'umma a Adamawa a ranar Litinin bayan zaman tuntuba,kungiyar mata ta sanar da taron hadin kan al umma a adamawa a ranar litinin bayan zaman tuntuba,Real,Religion,freedom radio
SHFN2643,Kungiyar masu wa'azi ta gudanar da taron tattauna ilimin yara a Kano bayan hutun karshen shekara bayan kammala shirye shirye,kungiyar masu wa azi ta gudanar da taron tattauna ilimin yara a kano bayan hutun karshen shekara bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2644,Majalisar addini ta shirya gangamin tsaftar muhalli a Gombe a wannan mako bayan zaman tuntuba,majalisar addini ta shirya gangamin tsaftar muhalli a gombe a wannan mako bayan zaman tuntuba,Real,Religion,freedom radio
SHFN2645,Kungiyar masu wa'azi ta gudanar da taron tattauna ilimin yara a Gombe a cikin wannan wata a matsayin wani bangare na sabon shiri,kungiyar masu wa azi ta gudanar da taron tattauna ilimin yara a gombe a cikin wannan wata a matsayin wani bangare na sabon shiri,Real,Religion,freedom radio
SHFN2646,Kungiyar matasa ta shirya taron tattauna ilimin yara a Sokoto a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,kungiyar matasa ta shirya taron tattauna ilimin yara a sokoto a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Religion,freedom radio
SHFN2647,Kungiyar malamai ta sanar da taron tattauna ilimin yara a Daura a wannan mako domin kara wayar da kai,kungiyar malamai ta sanar da taron tattauna ilimin yara a daura a wannan mako domin kara wayar da kai,Real,Religion,freedom radio
SHFN2648,Kungiyar malamai ta gudanar da taron tattauna zaman lafiya a Kano bayan hutun karshen shekara bayan kammala shirye shirye,kungiyar malamai ta gudanar da taron tattauna zaman lafiya a kano bayan hutun karshen shekara bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2649,Kungiyar malamai ta fara karatun wayar da kai ga matasa a Jigawa a farkon watan Janairu domin kara wayar da kai,kungiyar malamai ta fara karatun wayar da kai ga matasa a jigawa a farkon watan janairu domin kara wayar da kai,Real,Religion,freedom radio
SHFN2650,Kungiyar mata ta shirya karatun wayar da kai ga matasa a Daura a cikin wannan wata domin saukaka wa al'umma,kungiyar mata ta shirya karatun wayar da kai ga matasa a daura a cikin wannan wata domin saukaka wa al umma,Real,Religion,freedom radio
SHFN2651,Kungiyar malamai ta fara taron hadin kan al'umma a Gusau nan da kwanaki kadan bayan zaman tuntuba,kungiyar malamai ta fara taron hadin kan al umma a gusau nan da kwanaki kadan bayan zaman tuntuba,Real,Religion,freedom radio
SHFN2652,Kungiyar malamai ta fara taron tattauna zaman lafiya a Sokoto gabanin damina bayan kammala shirye shirye,kungiyar malamai ta fara taron tattauna zaman lafiya a sokoto gabanin damina bayan kammala shirye shirye,Real,Religion,freedom radio
SHFN2653,Kwamitin zaman lafiya ta sanar da taron hadin kan al'umma a Gombe a wannan kakar domin taimaka wa jama'a,kwamitin zaman lafiya ta sanar da taron hadin kan al umma a gombe a wannan kakar domin taimaka wa jama a,Real,Religion,dw hausa
SHFN2654,Kungiyar mata ta sanar da taron hadin kan al'umma a Nasarawa a makon farko na shekara domin inganta ayyuka,kungiyar mata ta sanar da taron hadin kan al umma a nasarawa a makon farko na shekara domin inganta ayyuka,Real,Religion,dw hausa
SHFN2655,Majalisar addini ta sanar da karatun wayar da kai ga matasa a Daura a karshen mako domin taimaka wa jama'a,majalisar addini ta sanar da karatun wayar da kai ga matasa a daura a karshen mako domin taimaka wa jama a,Real,Religion,dw hausa
SHFN2656,Kungiyar mata ta gudanar da gangamin tsaftar muhalli a Gombe a ranar Litinin domin kara wayar da kai,kungiyar mata ta gudanar da gangamin tsaftar muhalli a gombe a ranar litinin domin kara wayar da kai,Real,Religion,dw hausa
SHFN2657,Kungiyar malamai ta shirya shirin taimakon mabukata a Yobe a makon farko na shekara domin inganta ayyuka,kungiyar malamai ta shirya shirin taimakon mabukata a yobe a makon farko na shekara domin inganta ayyuka,Real,Religion,dw hausa
SHFN2658,Kwamitin zaman lafiya ta shirya gangamin tsaftar muhalli a Yobe a ranar Litinin domin inganta ayyuka,kwamitin zaman lafiya ta shirya gangamin tsaftar muhalli a yobe a ranar litinin domin inganta ayyuka,Real,Religion,dw hausa
SHFN2659,Kungiyar malamai ta fara taron tattauna ilimin yara a Yobe bayan hutun karshen shekara domin kara wayar da kai,kungiyar malamai ta fara taron tattauna ilimin yara a yobe bayan hutun karshen shekara domin kara wayar da kai,Real,Religion,dw hausa
SHFN2660,Kungiyar matasa ta fara shirin taimakon mabukata a Zaria bayan hutun karshen shekara domin taimaka wa jama'a,kungiyar matasa ta fara shirin taimakon mabukata a zaria bayan hutun karshen shekara domin taimaka wa jama a,Real,Religion,dw hausa
SHFN2661,Kungiyar malamai ta fara taron hadin kan al'umma a Azare a cikin wannan wata domin inganta ayyuka,kungiyar malamai ta fara taron hadin kan al umma a azare a cikin wannan wata domin inganta ayyuka,Real,Religion,dw hausa
SHFN2662,Kungiyar masu wa'azi ta gudanar da gangamin tsaftar muhalli a Abuja a wannan mako domin kara wayar da kai,kungiyar masu wa azi ta gudanar da gangamin tsaftar muhalli a abuja a wannan mako domin kara wayar da kai,Real,Religion,dw hausa
SHFN2663,Majalisar addini ta fara gangamin tsaftar muhalli a Jigawa a wannan kakar a matsayin wani bangare na sabon shiri,majalisar addini ta fara gangamin tsaftar muhalli a jigawa a wannan kakar a matsayin wani bangare na sabon shiri,Real,Religion,dw hausa
SHFN2664,Kungiyar mata ta gudanar da shirin taimakon mabukata a Minna a wannan kakar a matsayin wani bangare na sabon shiri,kungiyar mata ta gudanar da shirin taimakon mabukata a minna a wannan kakar a matsayin wani bangare na sabon shiri,Real,Religion,dw hausa
SHFN2665,Kungiyar masu wa'azi ta sanar da taron tattauna ilimin yara a Borno bayan hutun karshen shekara bayan zaman tuntuba,kungiyar masu wa azi ta sanar da taron tattauna ilimin yara a borno bayan hutun karshen shekara bayan zaman tuntuba,Real,Religion,dw hausa
SHFN2666,Kungiyar matasa ta sanar da taron hadin kan al'umma a Katsina a ranar Juma'a a matsayin wani bangare na sabon shiri,kungiyar matasa ta sanar da taron hadin kan al umma a katsina a ranar juma a a matsayin wani bangare na sabon shiri,Real,Religion,dw hausa
SHFN2667,Kungiyar malamai ta fara taron tattauna ilimin yara a Sokoto a wannan kakar bayan tattaunawa da masu ruwa da tsaki,kungiyar malamai ta fara taron tattauna ilimin yara a sokoto a wannan kakar bayan tattaunawa da masu ruwa da tsaki,Real,Religion,dw hausa
SHFN2668,Kungiyar matasa ta gudanar da taron hadin kan al'umma a Nasarawa a makon farko na shekara bayan kammala shirye shirye,kungiyar matasa ta gudanar da taron hadin kan al umma a nasarawa a makon farko na shekara bayan kammala shirye shirye,Real,Religion,dw hausa
SHFN2669,Kungiyar matasa ta gudanar da gangamin tsaftar muhalli a Adamawa a ranar Juma'a a matsayin wani bangare na sabon shiri,kungiyar matasa ta gudanar da gangamin tsaftar muhalli a adamawa a ranar juma a a matsayin wani bangare na sabon shiri,Real,Religion,dw hausa
SHFN2670,Kungiyar masu wa'azi ta fara taron tattauna ilimin yara a Adamawa nan da kwanaki kadan domin saukaka wa al'umma,kungiyar masu wa azi ta fara taron tattauna ilimin yara a adamawa nan da kwanaki kadan domin saukaka wa al umma,Real,Religion,dw hausa
SHFN2671,Kungiyar mata ta fara karatun wayar da kai ga matasa a Abuja a ranar Juma'a bayan tattaunawa da masu ruwa da tsaki,kungiyar mata ta fara karatun wayar da kai ga matasa a abuja a ranar juma a bayan tattaunawa da masu ruwa da tsaki,Real,Religion,dw hausa
SHFN2672,Kwamitin zaman lafiya ta shirya taron tattauna ilimin yara a Azare a farkon watan Janairu domin kara wayar da kai,kwamitin zaman lafiya ta shirya taron tattauna ilimin yara a azare a farkon watan janairu domin kara wayar da kai,Real,Religion,dw hausa
SHFN2673,Kungiyar malamai ta sanar da taron tattauna zaman lafiya a Azare a wannan mako domin kara wayar da kai,kungiyar malamai ta sanar da taron tattauna zaman lafiya a azare a wannan mako domin kara wayar da kai,Real,Religion,dw hausa
SHFN2674,Kungiyar masu wa'azi ta shirya taron tattauna ilimin yara a Sokoto a makon farko na shekara domin saukaka wa al'umma,kungiyar masu wa azi ta shirya taron tattauna ilimin yara a sokoto a makon farko na shekara domin saukaka wa al umma,Real,Religion,dw hausa
SHFN2675,Kungiyar masu wa'azi ta sanar da gangamin tsaftar muhalli a Abuja nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,kungiyar masu wa azi ta sanar da gangamin tsaftar muhalli a abuja nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Religion,dw hausa
SHFN2676,Majalisar addini ta sanar da taron hadin kan al'umma a Daura a makon farko na shekara domin kara wayar da kai,majalisar addini ta sanar da taron hadin kan al umma a daura a makon farko na shekara domin kara wayar da kai,Real,Religion,dw hausa
SHFN2677,Kungiyar malamai ta fara taron tattauna zaman lafiya a Hadejia bayan taron shekara shekara domin kara wayar da kai,kungiyar malamai ta fara taron tattauna zaman lafiya a hadejia bayan taron shekara shekara domin kara wayar da kai,Real,Religion,dw hausa
SHFN2678,Kungiyar mata ta gudanar da gangamin tsaftar muhalli a Zaria a ranar Juma'a domin kara wayar da kai,kungiyar mata ta gudanar da gangamin tsaftar muhalli a zaria a ranar juma a domin kara wayar da kai,Real,Religion,dw hausa
SHFN2679,Kungiyar mata ta shirya taron tattauna ilimin yara a Kebbi bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,kungiyar mata ta shirya taron tattauna ilimin yara a kebbi bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,Real,Religion,dw hausa
SHFN2680,Kwamitin zaman lafiya ta gudanar da gangamin tsaftar muhalli a Nasarawa a karshen mako bayan zaman tuntuba,kwamitin zaman lafiya ta gudanar da gangamin tsaftar muhalli a nasarawa a karshen mako bayan zaman tuntuba,Real,Religion,dw hausa
SHFN2681,Kwamitin zaman lafiya ta fara taron hadin kan al'umma a Katsina a wannan kakar bayan zaman tuntuba,kwamitin zaman lafiya ta fara taron hadin kan al umma a katsina a wannan kakar bayan zaman tuntuba,Real,Religion,dw hausa
SHFN2682,Kungiyar matasa ta sanar da taron tattauna zaman lafiya a Gusau a ranar Juma'a domin taimaka wa jama'a,kungiyar matasa ta sanar da taron tattauna zaman lafiya a gusau a ranar juma a domin taimaka wa jama a,Real,Religion,dw hausa
